split_id,train_end,horizon,model,set,n_rows,MAE,RMSE,MASE
5,2022-12-26,13,PLS,train,10950,0.09586600151701392,0.1352174538499,0.7510129804175781
5,2022-12-26,13,PLS,test,1560,0.08693216211336917,0.1209283644218775,0.6740031748212828
5,2022-12-26,13,XGBoost,train,10950,0.08940502147842479,0.12410012006472058,0.7095475027152446
5,2022-12-26,13,XGBoost,test,1560,0.08753525791095022,0.12145962981348234,0.6779449982145939
5,2022-12-26,13,LightGBM,train,10950,0.09051267010593866,0.12651461395045932,0.7152494358439809
5,2022-12-26,13,LightGBM,test,1560,0.08757131745714455,0.12102934386135755,0.6792161062121811
5,2022-12-26,13,CatBoost,train,10950,0.09262838306959405,0.12988966265238114,0.7272434592397913
5,2022-12-26,13,CatBoost,test,1560,0.0871255999250918,0.12065779969129849,0.6744378693950621
6,2023-12-25,1,Seasonal Naive,test,1410,0.11367897275458322,0.166818083872028,0.9012552919118333
6,2023-12-25,1,Ridge,train,12510,0.09454819878490034,0.13342645678806855,0.748945946027916
6,2023-12-25,1,Ridge,test,1410,0.08329230567019309,0.11542271350330197,0.6640406165594746
6,2023-12-25,1,Lasso,train,12510,0.0946509807270085,0.13355534713721934,0.7496533114100931
6,2023-12-25,1,Lasso,test,1410,0.08359080783414476,0.1155969184770776,0.667105495925498
6,2023-12-25,1,ElasticNet,train,12510,0.09462229438506067,0.13351992584477368,0.7494280920140253
6,2023-12-25,1,ElasticNet,test,1410,0.08352468553790789,0.1156014979343733,0.6662910179632788
6,2023-12-25,1,PLS,train,12510,0.09459716399761021,0.13345641310821865,0.7493371621371612
6,2023-12-25,1,PLS,test,1410,0.08335794046242666,0.11550129554871677,0.6642809466909191
6,2023-12-25,1,XGBoost,train,12510,0.0894416539986058,0.12424047385542478,0.7166708756281559
6,2023-12-25,1,XGBoost,test,1410,0.08443974193027082,0.11616652610521092,0.6744785073090883
6,2023-12-25,1,LightGBM,train,12510,0.09014716873816368,0.12587782185201907,0.7194098876719768
6,2023-12-25,1,LightGBM,test,1410,0.08417734195862892,0.11597114529085074,0.6704462711476995
6,2023-12-25,1,CatBoost,train,12510,0.09230752991610428,0.12919594388047737,0.7325508190914443
6,2023-12-25,1,CatBoost,test,1410,0.08415847280955471,0.11575315616392179,0.6705267999101012
6,2023-12-25,4,Seasonal Naive,test,1320,0.11339395936852566,0.16661941157634697,0.8977190314274689
6,2023-12-25,4,Ridge,train,12510,0.09489056068987703,0.13367107438363307,0.7529923979434556
