State,model,rmse,mae
WISCONSIN,LightGBM_h12,4.939202404918546,3.970456267474591
WISCONSIN,LightGBM_h3,4.635604740543618,3.677555624892541
WISCONSIN,LightGBM_h6,5.041981985213613,4.072904884003312
WISCONSIN,PLS_h1,5.567516874008449,4.5249346972536975
WISCONSIN,PLS_h12,5.68439750783915,4.558598475655697
WISCONSIN,PLS_h3,5.322946085514073,4.301316063073535
WISCONSIN,PLS_h6,5.329405427634262,4.397408489959474
WISCONSIN,Ridge_h1,5.527275126051959,4.434889382324461
WISCONSIN,Ridge_h12,5.684776689692953,4.568974214287581
WISCONSIN,Ridge_h3,5.316199174341219,4.296999865389915
WISCONSIN,Ridge_h6,5.371820437248615,4.453470482460603
WISCONSIN,XGBoost_h1,4.834169526788269,3.8075135350227356
WISCONSIN,XGBoost_h12,4.966689584927593,3.9688831567764282
WISCONSIN,XGBoost_h3,4.65568877436879,3.723746677239736
WISCONSIN,XGBoost_h6,4.9986688388629394,4.039999763170878
