feature,importance,importance_std,split_id,train_end,horizon,model
month_cos,-0.00019748143963689292,0.0012648489861599654,1,2018-12-01,3,CatBoost
HospRisk_lag1,-0.003395656842588901,0.0010236225816403822,1,2018-12-01,3,CatBoost
HospRisk_lag2,0.005658197834461254,0.001608445282459232,1,2018-12-01,3,CatBoost
HospRisk_lag3,8.768672901751095e-05,0.0014096508169062375,1,2018-12-01,3,CatBoost
HospRisk_lag6,0.0010194912578476046,0.0015093300859410701,1,2018-12-01,3,CatBoost
HospRisk_lag12,0.0028552365059077876,0.0013287518436884617,1,2018-12-01,3,CatBoost
HospRisk_rollmean3,-0.0013164179667604636,0.002684568282125484,1,2018-12-01,3,CatBoost
HospRisk_rollmean6,0.0040145103253601214,0.002223620224870892,1,2018-12-01,3,CatBoost
HospRisk_rollmean12,0.06926034957448281,0.00770621851347717,1,2018-12-01,3,CatBoost
HospRisk_ewm3,0.002491229572897935,0.00043295684647383104,1,2018-12-01,3,CatBoost
HospRisk_ewm6,0.0018819564697847735,0.0011056923814652992,1,2018-12-01,3,CatBoost
HospRisk_ewm12,0.008822042288276188,0.0012028532548289841,1,2018-12-01,3,CatBoost
year,0.0,0.0,1,2018-12-01,6,Ridge
month,0.06504133930503689,0.005629532872744088,1,2018-12-01,6,Ridge
quarter,0.005196738645224385,0.0023082079987670474,1,2018-12-01,6,Ridge
month_sin,-0.003005245963196157,0.000352264610407491,1,2018-12-01,6,Ridge
month_cos,0.00014538905502420318,0.000560566744064866,1,2018-12-01,6,Ridge
HospRisk_lag1,-0.0001815760419532797,0.0009101779798973794,1,2018-12-01,6,Ridge
HospRisk_lag2,0.0030472920369363997,0.0013618879859251835,1,2018-12-01,6,Ridge
HospRisk_lag3,0.002730777863709788,0.0011714852473733266,1,2018-12-01,6,Ridge
HospRisk_lag6,-0.0012993208414767477,0.0006937461277476882,1,2018-12-01,6,Ridge
HospRisk_lag12,0.00021142224043088075,0.00015014982124053735,1,2018-12-01,6,Ridge
HospRisk_rollmean3,0.0014147719278337022,0.0006913842294595773,1,2018-12-01,6,Ridge
HospRisk_rollmean6,0.0009732855921924189,0.0027236695748757518,1,2018-12-01,6,Ridge
HospRisk_rollmean12,0.040578159900543254,0.005950493211400163,1,2018-12-01,6,Ridge
HospRisk_ewm3,0.09258889335623627,0.0079658985182221,1,2018-12-01,6,Ridge
HospRisk_ewm6,0.06359336530926933,0.009332036187226287,1,2018-12-01,6,Ridge
HospRisk_ewm12,0.022314374825885063,0.005648000531343528,1,2018-12-01,6,Ridge
year,0.0,0.0,1,2018-12-01,6,Lasso
month,0.040505564716219744,0.004017886281835877,1,2018-12-01,6,Lasso
quarter,-0.001291873983593972,0.0013929334774148772,1,2018-12-01,6,Lasso
month_sin,-0.0025761299320815946,0.0002856780076838802,1,2018-12-01,6,Lasso
month_cos,0.0001521199196519496,0.0005096955628973882,1,2018-12-01,6,Lasso
HospRisk_lag1,0.001428329165374631,0.0008174473874262605,1,2018-12-01,6,Lasso
HospRisk_lag2,0.0018690942525546594,0.0009579124443309817,1,2018-12-01,6,Lasso
HospRisk_lag3,0.0,0.0,1,2018-12-01,6,Lasso
HospRisk_lag6,-0.0012754934324270995,0.0007777173677298492,1,2018-12-01,6,Lasso
HospRisk_lag12,0.00015802311486574628,0.00012402842386693665,1,2018-12-01,6,Lasso
HospRisk_rollmean3,0.013530212085909243,0.0028315767186498746,1,2018-12-01,6,Lasso
HospRisk_rollmean6,0.003714690445611013,0.0032889236747867877,1,2018-12-01,6,Lasso
HospRisk_rollmean12,0.0652842236329955,0.006587452105411823,1,2018-12-01,6,Lasso
HospRisk_ewm3,0.0,0.0,1,2018-12-01,6,Lasso
HospRisk_ewm6,0.0,0.0,1,2018-12-01,6,Lasso
HospRisk_ewm12,0.021480298387693775,0.005264145093239879,1,2018-12-01,6,Lasso
year,0.0,0.0,1,2018-12-01,6,ElasticNet
month,0.05227678688036389,0.004822870559049873,1,2018-12-01,6,ElasticNet
quarter,0.0011704950319389785,0.0018442458992502895,1,2018-12-01,6,ElasticNet
month_sin,-0.002791461979289989,0.00031928769652874887,1,2018-12-01,6,ElasticNet
month_cos,0.00016183437374547304,0.0005390433443632652,1,2018-12-01,6,ElasticNet
HospRisk_lag1,0.0014881211629733549,0.0008530051504466698,1,2018-12-01,6,ElasticNet
HospRisk_lag2,0.001875104622563606,0.0009741979954298113,1,2018-12-01,6,ElasticNet
HospRisk_lag3,0.0,0.0,1,2018-12-01,6,ElasticNet
HospRisk_lag6,-0.0012842731800123742,0.000724826100171777,1,2018-12-01,6,ElasticNet
HospRisk_lag12,0.0002444143988372449,0.00015851000183526154,1,2018-12-01,6,ElasticNet
HospRisk_rollmean3,0.017146014663724042,0.0033084813127063533,1,2018-12-01,6,ElasticNet
HospRisk_rollmean6,0.004394674572419699,0.0035393058453584807,1,2018-12-01,6,ElasticNet
HospRisk_rollmean12,0.06120076881778595,0.006630460078065341,1,2018-12-01,6,ElasticNet
HospRisk_ewm3,0.0,0.0,1,2018-12-01,6,ElasticNet
HospRisk_ewm6,0.0,0.0,1,2018-12-01,6,ElasticNet
HospRisk_ewm12,0.02807903913877622,0.005928486680105999,1,2018-12-01,6,ElasticNet
year,0.0,0.0,1,2018-12-01,6,PLS
month,0.0671641740095493,0.00576929529182248,1,2018-12-01,6,PLS
quarter,0.0059165020156092376,0.002378387827410124,1,2018-12-01,6,PLS
month_sin,-0.003002950144291561,0.0003537235857601463,1,2018-12-01,6,PLS
month_cos,0.00016792307177921907,0.0005733701628162278,1,2018-12-01,6,PLS
HospRisk_lag1,0.0048427447124596125,0.0018090450963639303,1,2018-12-01,6,PLS
HospRisk_lag2,0.005730118906826398,0.0019894671085892795,1,2018-12-01,6,PLS
HospRisk_lag3,0.0021065033720390593,0.0009697437556766419,1,2018-12-01,6,PLS
HospRisk_lag6,-0.0013299229883271591,0.0007292544658760237,1,2018-12-01,6,PLS
HospRisk_lag12,0.000354180142247329,0.00019423253795967322,1,2018-12-01,6,PLS
HospRisk_rollmean3,0.006476255169671152,0.0019408111433202083,1,2018-12-01,6,PLS
HospRisk_rollmean6,0.0013600919314015302,0.0028668069603097544,1,2018-12-01,6,PLS
HospRisk_rollmean12,0.05556057548697644,0.0066204072620895315,1,2018-12-01,6,PLS
HospRisk_ewm3,0.003281575170343343,0.0013789697125466014,1,2018-12-01,6,PLS
HospRisk_ewm6,0.0034619459782381013,0.003375900522078302,1,2018-12-01,6,PLS
HospRisk_ewm12,0.028645446062563373,0.006160009701626475,1,2018-12-01,6,PLS
year,0.0,0.0,1,2018-12-01,6,XGBoost
month,0.008477408867803682,0.0009657540263283088,1,2018-12-01,6,XGBoost
quarter,0.0,0.0,1,2018-12-01,6,XGBoost
month_sin,0.0017081497905347188,0.001194100739627854,1,2018-12-01,6,XGBoost
month_cos,-0.0014158638778207998,0.0013436959622238245,1,2018-12-01,6,XGBoost
HospRisk_lag1,0.014188931820389005,0.0031310360532730733,1,2018-12-01,6,XGBoost
HospRisk_lag2,0.004003982036212694,0.0010384457737401473,1,2018-12-01,6,XGBoost
HospRisk_lag3,-0.0014670604523647547,0.0008118480431799309,1,2018-12-01,6,XGBoost
HospRisk_lag6,0.014181009920095888,0.0021830652259798,1,2018-12-01,6,XGBoost
HospRisk_lag12,0.004431542971888791,0.002750124440320795,1,2018-12-01,6,XGBoost
HospRisk_rollmean3,0.01874450341824798,0.0052999297447256215,1,2018-12-01,6,XGBoost
HospRisk_rollmean6,0.018775872520102765,0.002209178212840785,1,2018-12-01,6,XGBoost
HospRisk_rollmean12,0.07503594480110551,0.00601363941990154,1,2018-12-01,6,XGBoost
HospRisk_ewm3,0.022093731612523926,0.002038839862950479,1,2018-12-01,6,XGBoost
HospRisk_ewm6,0.013095850128217634,0.0021389283773021093,1,2018-12-01,6,XGBoost
HospRisk_ewm12,0.050359367290320964,0.0030418649146727876,1,2018-12-01,6,XGBoost
year,0.0,0.0,1,2018-12-01,6,LightGBM
month,0.00928676141822391,0.0025788634997180914,1,2018-12-01,6,LightGBM
quarter,0.0,0.0,1,2018-12-01,6,LightGBM
month_sin,0.001626944461351021,0.0015363922277030243,1,2018-12-01,6,LightGBM
month_cos,0.0008280875342629335,0.001937107259390108,1,2018-12-01,6,LightGBM
HospRisk_lag1,0.009317883043617659,0.0017787181553206635,1,2018-12-01,6,LightGBM
HospRisk_lag2,0.0039220703660512776,0.002271140705808014,1,2018-12-01,6,LightGBM
HospRisk_lag3,-0.0003691123654890327,0.0024938572519555753,1,2018-12-01,6,LightGBM
HospRisk_lag6,0.009541329306694357,0.002000503049520799,1,2018-12-01,6,LightGBM
HospRisk_lag12,0.001509283266076278,0.001271433619454536,1,2018-12-01,6,LightGBM
HospRisk_rollmean3,-0.00032393819329777916,0.0006686205692407664,1,2018-12-01,6,LightGBM
HospRisk_rollmean6,0.0017219305115411365,0.0016360676405615534,1,2018-12-01,6,LightGBM
HospRisk_rollmean12,0.04564944496473572,0.0025906788583662916,1,2018-12-01,6,LightGBM
HospRisk_ewm3,0.00013194385865912263,0.001115257279638707,1,2018-12-01,6,LightGBM
HospRisk_ewm6,-0.002812708933883612,0.0013442958035983638,1,2018-12-01,6,LightGBM
HospRisk_ewm12,0.014232768460693624,0.004112310761457528,1,2018-12-01,6,LightGBM
year,0.0,0.0,1,2018-12-01,6,CatBoost
month,0.00733068720930743,0.001623867395104106,1,2018-12-01,6,CatBoost
quarter,0.0005462470608006975,0.00037589060978880976,1,2018-12-01,6,CatBoost
month_sin,-0.00010940582017860967,0.0016728578881197514,1,2018-12-01,6,CatBoost
month_cos,-0.0003270124826240117,0.0017138574137414524,1,2018-12-01,6,CatBoost
