State,Date,Employees
LOUISIANA,2023-07-01,1953.0
LOUISIANA,2023-08-01,1958.6
LOUISIANA,2023-09-01,1963.5
LOUISIANA,2023-10-01,1968.4
LOUISIANA,2023-11-01,1966.9
LOUISIANA,2023-12-01,1970.6
LOUISIANA,2024-01-01,1976.4
LOUISIANA,2024-02-01,1977.3
LOUISIANA,2024-03-01,1980.5
LOUISIANA,2024-04-01,1981.7
LOUISIANA,2024-05-01,1980.7
LOUISIANA,2024-06-01,1978.8
LOUISIANA,2024-07-01,1982.3
LOUISIANA,2024-08-01,1983.4
LOUISIANA,2024-09-01,1982.0
LOUISIANA,2024-10-01,1989.2
LOUISIANA,2024-11-01,1990.5
LOUISIANA,2024-12-01,1989.5
MAINE,2015-01-01,608.1
MAINE,2015-02-01,606.9
MAINE,2015-03-01,607.8
MAINE,2015-04-01,608.5
MAINE,2015-05-01,610.9
MAINE,2015-06-01,611.1
MAINE,2015-07-01,612.0
MAINE,2015-08-01,612.2
MAINE,2015-09-01,612.2
MAINE,2015-10-01,612.6
MAINE,2015-11-01,612.5
MAINE,2015-12-01,613.0
MAINE,2016-01-01,614.5
MAINE,2016-02-01,615.7
MAINE,2016-03-01,616.5
MAINE,2016-04-01,617.2
MAINE,2016-05-01,617.5
MAINE,2016-06-01,616.7
MAINE,2016-07-01,618.9
MAINE,2016-08-01,619.4
MAINE,2016-09-01,618.6
MAINE,2016-10-01,619.0
MAINE,2016-11-01,621.0
MAINE,2016-12-01,620.2
MAINE,2017-01-01,621.6
MAINE,2017-02-01,620.3
MAINE,2017-03-01,622.7
MAINE,2017-04-01,621.7
MAINE,2017-05-01,621.5
MAINE,2017-06-01,623.7
MAINE,2017-07-01,623.7
MAINE,2017-08-01,623.7
MAINE,2017-09-01,625.2
MAINE,2017-10-01,624.1
MAINE,2017-11-01,626.1
MAINE,2017-12-01,627.5
MAINE,2018-01-01,626.6
MAINE,2018-02-01,628.1
MAINE,2018-03-01,627.7
MAINE,2018-04-01,628.5
MAINE,2018-05-01,629.2
MAINE,2018-06-01,632.4
MAINE,2018-07-01,628.3
MAINE,2018-08-01,628.1
MAINE,2018-09-01,630.3
MAINE,2018-10-01,632.6
MAINE,2018-11-01,632.8
MAINE,2018-12-01,633.3
MAINE,2019-01-01,633.8
MAINE,2019-02-01,634.0
MAINE,2019-03-01,634.5
MAINE,2019-04-01,634.4
MAINE,2019-05-01,636.8
MAINE,2019-06-01,637.7
MAINE,2019-07-01,634.3
MAINE,2019-08-01,637.1
MAINE,2019-09-01,638.4
MAINE,2019-10-01,637.6
MAINE,2019-11-01,637.3
MAINE,2019-12-01,637.4
MAINE,2020-01-01,638.8
MAINE,2020-02-01,638.2
MAINE,2020-03-01,634.4
MAINE,2020-04-01,544.0
MAINE,2020-05-01,558.1
MAINE,2020-06-01,567.4
MAINE,2020-07-01,575.3
MAINE,2020-08-01,585.2
MAINE,2020-09-01,601.8
MAINE,2020-10-01,607.8
MAINE,2020-11-01,611.2
MAINE,2020-12-01,609.9
MAINE,2021-01-01,612.6
MAINE,2021-02-01,616.0
MAINE,2021-03-01,619.4
MAINE,2021-04-01,620.6
MAINE,2021-05-01,620.9
MAINE,2021-06-01,619.5
MAINE,2021-07-01,623.2
MAINE,2021-08-01,623.5
MAINE,2021-09-01,623.8
MAINE,2021-10-01,627.3
MAINE,2021-11-01,629.1
MAINE,2021-12-01,628.8
MAINE,2022-01-01,629.4
MAINE,2022-02-01,632.9
MAINE,2022-03-01,635.2
MAINE,2022-04-01,638.6
MAINE,2022-05-01,638.0
MAINE,2022-06-01,635.1
MAINE,2022-07-01,639.9
MAINE,2022-08-01,639.9
MAINE,2022-09-01,641.4
MAINE,2022-10-01,640.5
MAINE,2022-11-01,643.3
MAINE,2022-12-01,643.3
MAINE,2023-01-01,647.5
MAINE,2023-02-01,647.1
MAINE,2023-03-01,646.7
MAINE,2023-04-01,647.9
MAINE,2023-05-01,650.3
MAINE,2023-06-01,653.0
MAINE,2023-07-01,653.7
MAINE,2023-08-01,653.4
MAINE,2023-09-01,653.4
MAINE,2023-10-01,653.3
MAINE,2023-11-01,653.6
MAINE,2023-12-01,653.9
MAINE,2024-01-01,656.2
MAINE,2024-02-01,655.8
MAINE,2024-03-01,656.7
MAINE,2024-04-01,654.7
MAINE,2024-05-01,657.4
MAINE,2024-06-01,657.0
MAINE,2024-07-01,658.0
MAINE,2024-08-01,658.8
MAINE,2024-09-01,659.8
MAINE,2024-10-01,659.7
MAINE,2024-11-01,658.4
MAINE,2024-12-01,658.3
MASSACHUSETTS,2015-01-01,3470.9
MASSACHUSETTS,2015-02-01,3463.4
MASSACHUSETTS,2015-03-01,3474.5
MASSACHUSETTS,2015-04-01,3480.5
MASSACHUSETTS,2015-05-01,3503.3
MASSACHUSETTS,2015-06-01,3502.4
MASSACHUSETTS,2015-07-01,3509.2
MASSACHUSETTS,2015-08-01,3509.2
MASSACHUSETTS,2015-09-01,3508.5
MASSACHUSETTS,2015-10-01,3521.3
MASSACHUSETTS,2015-11-01,3527.4
MASSACHUSETTS,2015-12-01,3532.5
MASSACHUSETTS,2016-01-01,3538.4
MASSACHUSETTS,2016-02-01,3543.8
MASSACHUSETTS,2016-03-01,3555.7
MASSACHUSETTS,2016-04-01,3559.5
MASSACHUSETTS,2016-05-01,3559.1
MASSACHUSETTS,2016-06-01,3551.0
MASSACHUSETTS,2016-07-01,3580.5
MASSACHUSETTS,2016-08-01,3583.4
MASSACHUSETTS,2016-09-01,3585.2
MASSACHUSETTS,2016-10-01,3580.3
MASSACHUSETTS,2016-11-01,3586.4
MASSACHUSETTS,2016-12-01,3591.3
MASSACHUSETTS,2017-01-01,3595.6
MASSACHUSETTS,2017-02-01,3596.0
MASSACHUSETTS,2017-03-01,3602.0
MASSACHUSETTS,2017-04-01,3606.5
MASSACHUSETTS,2017-05-01,3608.4
MASSACHUSETTS,2017-06-01,3614.8
MASSACHUSETTS,2017-07-01,3621.7
MASSACHUSETTS,2017-08-01,3624.0
MASSACHUSETTS,2017-09-01,3624.7
MASSACHUSETTS,2017-10-01,3626.1
MASSACHUSETTS,2017-11-01,3631.4
MASSACHUSETTS,2017-12-01,3636.0
MASSACHUSETTS,2018-01-01,3635.5
MASSACHUSETTS,2018-02-01,3649.0
MASSACHUSETTS,2018-03-01,3647.6
MASSACHUSETTS,2018-04-01,3649.1
MASSACHUSETTS,2018-05-01,3653.4
MASSACHUSETTS,2018-06-01,3656.0
MASSACHUSETTS,2018-07-01,3653.6
MASSACHUSETTS,2018-08-01,3655.3
MASSACHUSETTS,2018-09-01,3662.3
MASSACHUSETTS,2018-10-01,3665.0
MASSACHUSETTS,2018-11-01,3668.2
MASSACHUSETTS,2018-12-01,3677.8
MASSACHUSETTS,2019-01-01,3683.3
MASSACHUSETTS,2019-02-01,3690.7
MASSACHUSETTS,2019-03-01,3695.3
MASSACHUSETTS,2019-04-01,3710.1
MASSACHUSETTS,2019-05-01,3713.7
MASSACHUSETTS,2019-06-01,3717.7
MASSACHUSETTS,2019-07-01,3713.2
MASSACHUSETTS,2019-08-01,3714.8
MASSACHUSETTS,2019-09-01,3718.4
MASSACHUSETTS,2019-10-01,3718.7
MASSACHUSETTS,2019-11-01,3723.9
MASSACHUSETTS,2019-12-01,3732.6
MASSACHUSETTS,2020-01-01,3734.3
MASSACHUSETTS,2020-02-01,3745.6
MASSACHUSETTS,2020-03-01,3708.6
MASSACHUSETTS,2020-04-01,3056.8
MASSACHUSETTS,2020-05-01,3110.7
MASSACHUSETTS,2020-06-01,3187.2
MASSACHUSETTS,2020-07-01,3274.3
MASSACHUSETTS,2020-08-01,3335.9
MASSACHUSETTS,2020-09-01,3382.6
MASSACHUSETTS,2020-10-01,3415.4
MASSACHUSETTS,2020-11-01,3430.8
MASSACHUSETTS,2020-12-01,3428.5
MASSACHUSETTS,2021-01-01,3440.9
MASSACHUSETTS,2021-02-01,3455.7
MASSACHUSETTS,2021-03-01,3471.1
MASSACHUSETTS,2021-04-01,3489.2
MASSACHUSETTS,2021-05-01,3504.3
MASSACHUSETTS,2021-06-01,3511.4
MASSACHUSETTS,2021-07-01,3557.7
MASSACHUSETTS,2021-08-01,3564.3
MASSACHUSETTS,2021-09-01,3560.2
MASSACHUSETTS,2021-10-01,3598.6
MASSACHUSETTS,2021-11-01,3607.3
MASSACHUSETTS,2021-12-01,3620.1
MASSACHUSETTS,2022-01-01,3623.8
MASSACHUSETTS,2022-02-01,3643.2
MASSACHUSETTS,2022-03-01,3648.7
MASSACHUSETTS,2022-04-01,3659.4
MASSACHUSETTS,2022-05-01,3663.8
MASSACHUSETTS,2022-06-01,3670.9
MASSACHUSETTS,2022-07-01,3688.7
MASSACHUSETTS,2022-08-01,3688.5
MASSACHUSETTS,2022-09-01,3691.8
MASSACHUSETTS,2022-10-01,3689.8
MASSACHUSETTS,2022-11-01,3696.8
MASSACHUSETTS,2022-12-01,3692.6
MASSACHUSETTS,2023-01-01,3706.9
MASSACHUSETTS,2023-02-01,3708.6
MASSACHUSETTS,2023-03-01,3710.0
MASSACHUSETTS,2023-04-01,3707.7
MASSACHUSETTS,2023-05-01,3710.0
MASSACHUSETTS,2023-06-01,3713.1
MASSACHUSETTS,2023-07-01,3717.5
MASSACHUSETTS,2023-08-01,3718.6
MASSACHUSETTS,2023-09-01,3718.9
MASSACHUSETTS,2023-10-01,3722.6
MASSACHUSETTS,2023-11-01,3722.4
MASSACHUSETTS,2023-12-01,3728.0
MASSACHUSETTS,2024-01-01,3725.0
MASSACHUSETTS,2024-02-01,3724.6
MASSACHUSETTS,2024-03-01,3729.8
MASSACHUSETTS,2024-04-01,3719.1
MASSACHUSETTS,2024-05-01,3723.6
MASSACHUSETTS,2024-06-01,3722.3
MASSACHUSETTS,2024-07-01,3716.4
MASSACHUSETTS,2024-08-01,3717.0
MASSACHUSETTS,2024-09-01,3718.2
MASSACHUSETTS,2024-10-01,3715.9
MASSACHUSETTS,2024-11-01,3715.2
MASSACHUSETTS,2024-12-01,3722.2
MISSISSIPPI,2015-01-01,1125.3
MISSISSIPPI,2015-02-01,1126.7
MISSISSIPPI,2015-03-01,1124.6
MISSISSIPPI,2015-04-01,1128.9
MISSISSIPPI,2015-05-01,1133.3
MISSISSIPPI,2015-06-01,1132.6
MISSISSIPPI,2015-07-01,1133.7
MISSISSIPPI,2015-08-01,1135.5
MISSISSIPPI,2015-09-01,1136.5
MISSISSIPPI,2015-10-01,1140.5
MISSISSIPPI,2015-11-01,1141.2
MISSISSIPPI,2015-12-01,1142.8
MISSISSIPPI,2016-01-01,1145.0
MISSISSIPPI,2016-02-01,1146.9
MISSISSIPPI,2016-03-01,1146.8
MISSISSIPPI,2016-04-01,1146.0
MISSISSIPPI,2016-05-01,1145.0
MISSISSIPPI,2016-06-01,1141.8
MISSISSIPPI,2016-07-01,1148.1
MISSISSIPPI,2016-08-01,1146.6
MISSISSIPPI,2016-09-01,1148.1
MISSISSIPPI,2016-10-01,1147.7
MISSISSIPPI,2016-11-01,1148.0
MISSISSIPPI,2016-12-01,1148.9
MISSISSIPPI,2017-01-01,1148.9
MISSISSIPPI,2017-02-01,1150.7
MISSISSIPPI,2017-03-01,1151.5
MISSISSIPPI,2017-04-01,1151.0
MISSISSIPPI,2017-05-01,1150.0
MISSISSIPPI,2017-06-01,1151.4
MISSISSIPPI,2017-07-01,1152.1
MISSISSIPPI,2017-08-01,1152.1
MISSISSIPPI,2017-09-01,1152.2
MISSISSIPPI,2017-10-01,1152.3
MISSISSIPPI,2017-11-01,1153.1
MISSISSIPPI,2017-12-01,1152.2
MISSISSIPPI,2018-01-01,1150.4
MISSISSIPPI,2018-02-01,1149.8
MISSISSIPPI,2018-03-01,1153.2
MISSISSIPPI,2018-04-01,1154.2
MISSISSIPPI,2018-05-01,1154.8
MISSISSIPPI,2018-06-01,1155.1
MISSISSIPPI,2018-07-01,1152.6
MISSISSIPPI,2018-08-01,1154.6
MISSISSIPPI,2018-09-01,1155.3
MISSISSIPPI,2018-10-01,1155.4
MISSISSIPPI,2018-11-01,1156.4
MISSISSIPPI,2018-12-01,1154.1
MISSISSIPPI,2019-01-01,1158.9
MISSISSIPPI,2019-02-01,1157.9
MISSISSIPPI,2019-03-01,1158.2
MISSISSIPPI,2019-04-01,1157.6
MISSISSIPPI,2019-05-01,1159.5
MISSISSIPPI,2019-06-01,1159.2
MISSISSIPPI,2019-07-01,1158.8
MISSISSIPPI,2019-08-01,1159.5
MISSISSIPPI,2019-09-01,1158.7
MISSISSIPPI,2019-10-01,1155.8
MISSISSIPPI,2019-11-01,1156.6
MISSISSIPPI,2019-12-01,1154.4
MISSISSIPPI,2020-01-01,1160.5
MISSISSIPPI,2020-02-01,1161.0
MISSISSIPPI,2020-03-01,1154.6
MISSISSIPPI,2020-04-01,1012.3
MISSISSIPPI,2020-05-01,1047.2
MISSISSIPPI,2020-06-01,1083.6
MISSISSIPPI,2020-07-01,1094.2
MISSISSIPPI,2020-08-01,1108.0
MISSISSIPPI,2020-09-01,1112.6
MISSISSIPPI,2020-10-01,1121.8
MISSISSIPPI,2020-11-01,1126.6
MISSISSIPPI,2020-12-01,1128.2
MISSISSIPPI,2021-01-01,1126.2
MISSISSIPPI,2021-02-01,1122.0
MISSISSIPPI,2021-03-01,1128.1
MISSISSIPPI,2021-04-01,1126.4
MISSISSIPPI,2021-05-01,1130.8
MISSISSIPPI,2021-06-01,1132.0
MISSISSIPPI,2021-07-01,1143.0
MISSISSIPPI,2021-08-01,1141.0
MISSISSIPPI,2021-09-01,1142.7
MISSISSIPPI,2021-10-01,1151.9
MISSISSIPPI,2021-11-01,1153.8
MISSISSIPPI,2021-12-01,1156.3
MISSISSIPPI,2022-01-01,1155.8
MISSISSIPPI,2022-02-01,1162.4
MISSISSIPPI,2022-03-01,1160.8
MISSISSIPPI,2022-04-01,1161.7
MISSISSIPPI,2022-05-01,1163.5
MISSISSIPPI,2022-06-01,1163.7
MISSISSIPPI,2022-07-01,1169.3
MISSISSIPPI,2022-08-01,1168.2
MISSISSIPPI,2022-09-01,1170.2
MISSISSIPPI,2022-10-01,1170.8
MISSISSIPPI,2022-11-01,1172.4
MISSISSIPPI,2022-12-01,1172.1
MISSISSIPPI,2023-01-01,1180.5
MISSISSIPPI,2023-02-01,1179.9
MISSISSIPPI,2023-03-01,1180.1
MISSISSIPPI,2023-04-01,1180.4
MISSISSIPPI,2023-05-01,1181.9
MISSISSIPPI,2023-06-01,1184.2
MISSISSIPPI,2023-07-01,1180.2
MISSISSIPPI,2023-08-01,1181.4
MISSISSIPPI,2023-09-01,1183.0
MISSISSIPPI,2023-10-01,1181.9
MISSISSIPPI,2023-11-01,1180.9
MISSISSIPPI,2023-12-01,1180.0
MISSISSIPPI,2024-01-01,1182.4
MISSISSIPPI,2024-02-01,1184.4
MISSISSIPPI,2024-03-01,1188.3
MISSISSIPPI,2024-04-01,1187.1
MISSISSIPPI,2024-05-01,1186.5
MISSISSIPPI,2024-06-01,1185.7
MISSISSIPPI,2024-07-01,1188.6
MISSISSIPPI,2024-08-01,1189.3
MISSISSIPPI,2024-09-01,1190.8
MISSISSIPPI,2024-10-01,1198.0
MISSISSIPPI,2024-11-01,1196.5
MISSISSIPPI,2024-12-01,1194.8
MISSOURI,2015-01-01,2785.2
MISSOURI,2015-02-01,2791.7
MISSOURI,2015-03-01,2788.7
MISSOURI,2015-04-01,2800.1
MISSOURI,2015-05-01,2811.4
MISSOURI,2015-06-01,2812.0
MISSOURI,2015-07-01,2818.7
MISSOURI,2015-08-01,2817.7
MISSOURI,2015-09-01,2820.0
MISSOURI,2015-10-01,2825.8
MISSOURI,2015-11-01,2831.2
MISSOURI,2015-12-01,2835.1
MISSOURI,2016-01-01,2837.8
MISSOURI,2016-02-01,2838.7
MISSOURI,2016-03-01,2843.4
MISSOURI,2016-04-01,2850.6
MISSOURI,2016-05-01,2848.4
MISSOURI,2016-06-01,2851.0
MISSOURI,2016-07-01,2856.3
MISSOURI,2016-08-01,2859.1
MISSOURI,2016-09-01,2860.7
MISSOURI,2016-10-01,2863.3
MISSOURI,2016-11-01,2863.9
MISSOURI,2016-12-01,2866.2
MISSOURI,2017-01-01,2869.2
MISSOURI,2017-02-01,2879.4
MISSOURI,2017-03-01,2878.5
MISSOURI,2017-04-01,2875.3
MISSOURI,2017-05-01,2875.1
MISSOURI,2017-06-01,2884.4
MISSOURI,2017-07-01,2879.3
MISSOURI,2017-08-01,2881.0
MISSOURI,2017-09-01,2884.7
MISSOURI,2017-10-01,2877.1
MISSOURI,2017-11-01,2882.8
MISSOURI,2017-12-01,2886.5
MISSOURI,2018-01-01,2881.7
MISSOURI,2018-02-01,2886.5
MISSOURI,2018-03-01,2890.9
MISSOURI,2018-04-01,2885.1
MISSOURI,2018-05-01,2887.8
MISSOURI,2018-06-01,2896.1
MISSOURI,2018-07-01,2895.3
MISSOURI,2018-08-01,2897.2
MISSOURI,2018-09-01,2900.0
MISSOURI,2018-10-01,2898.5
MISSOURI,2018-11-01,2898.1
MISSOURI,2018-12-01,2898.1
MISSOURI,2019-01-01,2906.2
MISSOURI,2019-02-01,2904.2
MISSOURI,2019-03-01,2906.8
MISSOURI,2019-04-01,2912.9
MISSOURI,2019-05-01,2910.7
MISSOURI,2019-06-01,2911.1
MISSOURI,2019-07-01,2912.5
MISSOURI,2019-08-01,2913.2
MISSOURI,2019-09-01,2922.0
MISSOURI,2019-10-01,2923.8
MISSOURI,2019-11-01,2927.2
MISSOURI,2019-12-01,2930.4
MISSOURI,2020-01-01,2925.9
MISSOURI,2020-02-01,2927.0
MISSOURI,2020-03-01,2911.2
MISSOURI,2020-04-01,2569.7
MISSOURI,2020-05-01,2622.0
MISSOURI,2020-06-01,2688.0
MISSOURI,2020-07-01,2740.5
MISSOURI,2020-08-01,2761.1
MISSOURI,2020-09-01,2774.2
MISSOURI,2020-10-01,2790.3
MISSOURI,2020-11-01,2797.5
MISSOURI,2020-12-01,2800.6
MISSOURI,2021-01-01,2810.7
MISSOURI,2021-02-01,2798.2
MISSOURI,2021-03-01,2821.6
MISSOURI,2021-04-01,2820.7
MISSOURI,2021-05-01,2823.9
MISSOURI,2021-06-01,2834.4
MISSOURI,2021-07-01,2858.3
MISSOURI,2021-08-01,2857.1
MISSOURI,2021-09-01,2851.0
MISSOURI,2021-10-01,2873.9
MISSOURI,2021-11-01,2882.0
MISSOURI,2021-12-01,2890.2
MISSOURI,2022-01-01,2888.3
MISSOURI,2022-02-01,2902.7
MISSOURI,2022-03-01,2904.8
MISSOURI,2022-04-01,2907.2
MISSOURI,2022-05-01,2913.1
MISSOURI,2022-06-01,2917.2
MISSOURI,2022-07-01,2929.0
MISSOURI,2022-08-01,2932.9
MISSOURI,2022-09-01,2935.9
MISSOURI,2022-10-01,2935.9
MISSOURI,2022-11-01,2938.8
MISSOURI,2022-12-01,2940.7
MISSOURI,2023-01-01,2957.9
MISSOURI,2023-02-01,2960.2
MISSOURI,2023-03-01,2963.1
MISSOURI,2023-04-01,2963.4
MISSOURI,2023-05-01,2962.8
MISSOURI,2023-06-01,2970.2
MISSOURI,2023-07-01,2971.6
MISSOURI,2023-08-01,2962.7
MISSOURI,2023-09-01,2974.5
MISSOURI,2023-10-01,2972.3
MISSOURI,2023-11-01,2975.5
MISSOURI,2023-12-01,2978.6
MISSOURI,2024-01-01,2972.1
MISSOURI,2024-02-01,2983.6
MISSOURI,2024-03-01,2986.1
MISSOURI,2024-04-01,2990.4
MISSOURI,2024-05-01,2991.4
MISSOURI,2024-06-01,2989.2
MISSOURI,2024-07-01,2980.1
MISSOURI,2024-08-01,2987.9
MISSOURI,2024-09-01,2992.3
MISSOURI,2024-10-01,2999.4
MISSOURI,2024-11-01,2994.6
MISSOURI,2024-12-01,3000.0
MONTANA,2015-01-01,458.9
MONTANA,2015-02-01,460.3
MONTANA,2015-03-01,460.9
MONTANA,2015-04-01,460.8
MONTANA,2015-05-01,460.9
MONTANA,2015-06-01,460.5
MONTANA,2015-07-01,461.2
MONTANA,2015-08-01,461.8
MONTANA,2015-09-01,463.5
MONTANA,2015-10-01,464.8
MONTANA,2015-11-01,465.6
MONTANA,2015-12-01,466.2
MONTANA,2016-01-01,466.0
MONTANA,2016-02-01,466.7
MONTANA,2016-03-01,467.3
MONTANA,2016-04-01,467.5
MONTANA,2016-05-01,467.3
MONTANA,2016-06-01,467.1
MONTANA,2016-07-01,467.5
MONTANA,2016-08-01,468.4
MONTANA,2016-09-01,469.6
MONTANA,2016-10-01,469.1
MONTANA,2016-11-01,470.3
MONTANA,2016-12-01,470.1
MONTANA,2017-01-01,470.3
MONTANA,2017-02-01,470.4
MONTANA,2017-03-01,472.1
MONTANA,2017-04-01,472.5
MONTANA,2017-05-01,472.8
MONTANA,2017-06-01,473.7
MONTANA,2017-07-01,472.9
MONTANA,2017-08-01,473.7
MONTANA,2017-09-01,474.2
MONTANA,2017-10-01,473.7
MONTANA,2017-11-01,473.8
MONTANA,2017-12-01,474.5
MONTANA,2018-01-01,476.0
MONTANA,2018-02-01,475.6
MONTANA,2018-03-01,476.6
MONTANA,2018-04-01,476.0
MONTANA,2018-05-01,478.2
MONTANA,2018-06-01,479.1
MONTANA,2018-07-01,479.1
MONTANA,2018-08-01,479.5
MONTANA,2018-09-01,480.1
MONTANA,2018-10-01,480.5
MONTANA,2018-11-01,481.9
MONTANA,2018-12-01,482.2
MONTANA,2019-01-01,482.2
MONTANA,2019-02-01,480.8
MONTANA,2019-03-01,480.1
MONTANA,2019-04-01,482.4
MONTANA,2019-05-01,484.2
MONTANA,2019-06-01,483.1
MONTANA,2019-07-01,485.7
MONTANA,2019-08-01,486.3
MONTANA,2019-09-01,486.4
MONTANA,2019-10-01,488.1
MONTANA,2019-11-01,487.6
MONTANA,2019-12-01,487.3
MONTANA,2020-01-01,488.7
MONTANA,2020-02-01,487.9
MONTANA,2020-03-01,486.6
MONTANA,2020-04-01,425.3
MONTANA,2020-05-01,449.3
MONTANA,2020-06-01,458.8
MONTANA,2020-07-01,464.3
MONTANA,2020-08-01,468.6
MONTANA,2020-09-01,475.4
MONTANA,2020-10-01,477.8
MONTANA,2020-11-01,479.2
MONTANA,2020-12-01,480.3
MONTANA,2021-01-01,482.6
MONTANA,2021-02-01,482.6
MONTANA,2021-03-01,487.0
MONTANA,2021-04-01,488.2
MONTANA,2021-05-01,489.9
MONTANA,2021-06-01,491.6
MONTANA,2021-07-01,492.5
MONTANA,2021-08-01,493.6
MONTANA,2021-09-01,494.8
MONTANA,2021-10-01,499.0
MONTANA,2021-11-01,500.6
MONTANA,2021-12-01,503.0
MONTANA,2022-01-01,502.1
MONTANA,2022-02-01,505.3
MONTANA,2022-03-01,506.9
MONTANA,2022-04-01,506.7
MONTANA,2022-05-01,507.0
MONTANA,2022-06-01,506.9
MONTANA,2022-07-01,512.2
MONTANA,2022-08-01,512.8
MONTANA,2022-09-01,513.5
MONTANA,2022-10-01,513.9
MONTANA,2022-11-01,513.6
MONTANA,2022-12-01,514.2
MONTANA,2023-01-01,517.3
MONTANA,2023-02-01,517.7
MONTANA,2023-03-01,518.1
MONTANA,2023-04-01,518.1
MONTANA,2023-05-01,518.1
MONTANA,2023-06-01,520.3
MONTANA,2023-07-01,518.7
MONTANA,2023-08-01,520.7
MONTANA,2023-09-01,520.5
MONTANA,2023-10-01,521.4
MONTANA,2023-11-01,521.5
MONTANA,2023-12-01,522.2
MONTANA,2024-01-01,520.9
MONTANA,2024-02-01,521.8
MONTANA,2024-03-01,523.3
MONTANA,2024-04-01,524.6
MONTANA,2024-05-01,526.5
MONTANA,2024-06-01,529.3
MONTANA,2024-07-01,528.7
MONTANA,2024-08-01,528.1
MONTANA,2024-09-01,528.0
MONTANA,2024-10-01,526.0
MONTANA,2024-11-01,526.6
MONTANA,2024-12-01,528.2
NEBRASKA,2015-01-01,999.3
NEBRASKA,2015-02-01,1001.6
NEBRASKA,2015-03-01,1001.9
NEBRASKA,2015-04-01,1003.4
NEBRASKA,2015-05-01,1004.0
NEBRASKA,2015-06-01,1005.9
NEBRASKA,2015-07-01,1007.1
NEBRASKA,2015-08-01,1009.0
NEBRASKA,2015-09-01,1009.3
NEBRASKA,2015-10-01,1011.3
NEBRASKA,2015-11-01,1011.5
NEBRASKA,2015-12-01,1013.3
NEBRASKA,2016-01-01,1010.3
NEBRASKA,2016-02-01,1010.7
NEBRASKA,2016-03-01,1014.6
NEBRASKA,2016-04-01,1015.0
NEBRASKA,2016-05-01,1014.2
NEBRASKA,2016-06-01,1014.6
NEBRASKA,2016-07-01,1017.0
NEBRASKA,2016-08-01,1015.9
NEBRASKA,2016-09-01,1020.0
NEBRASKA,2016-10-01,1018.2
NEBRASKA,2016-11-01,1016.0
NEBRASKA,2016-12-01,1014.5
NEBRASKA,2017-01-01,1016.7
NEBRASKA,2017-02-01,1019.1
NEBRASKA,2017-03-01,1019.4
NEBRASKA,2017-04-01,1019.2
NEBRASKA,2017-05-01,1017.3
NEBRASKA,2017-06-01,1019.1
NEBRASKA,2017-07-01,1016.9
NEBRASKA,2017-08-01,1017.6
NEBRASKA,2017-09-01,1018.6
NEBRASKA,2017-10-01,1020.4
NEBRASKA,2017-11-01,1020.1
NEBRASKA,2017-12-01,1022.4
NEBRASKA,2018-01-01,1020.9
NEBRASKA,2018-02-01,1021.8
NEBRASKA,2018-03-01,1023.0
NEBRASKA,2018-04-01,1021.9
NEBRASKA,2018-05-01,1025.3
NEBRASKA,2018-06-01,1025.8
NEBRASKA,2018-07-01,1026.2
NEBRASKA,2018-08-01,1025.7
NEBRASKA,2018-09-01,1025.9
NEBRASKA,2018-10-01,1023.7
NEBRASKA,2018-11-01,1024.8
NEBRASKA,2018-12-01,1023.0
NEBRASKA,2019-01-01,1028.2
NEBRASKA,2019-02-01,1024.6
NEBRASKA,2019-03-01,1021.8
NEBRASKA,2019-04-01,1025.3
NEBRASKA,2019-05-01,1026.4
NEBRASKA,2019-06-01,1025.8
NEBRASKA,2019-07-01,1026.7
NEBRASKA,2019-08-01,1028.2
NEBRASKA,2019-09-01,1027.6
NEBRASKA,2019-10-01,1028.9
NEBRASKA,2019-11-01,1030.0
NEBRASKA,2019-12-01,1029.1
NEBRASKA,2020-01-01,1032.2
NEBRASKA,2020-02-01,1031.7
NEBRASKA,2020-03-01,1026.4
NEBRASKA,2020-04-01,934.0
NEBRASKA,2020-05-01,943.8
NEBRASKA,2020-06-01,960.9
NEBRASKA,2020-07-01,974.4
NEBRASKA,2020-08-01,984.1
NEBRASKA,2020-09-01,988.5
NEBRASKA,2020-10-01,992.4
NEBRASKA,2020-11-01,993.7
NEBRASKA,2020-12-01,996.5
NEBRASKA,2021-01-01,997.9
NEBRASKA,2021-02-01,995.9
NEBRASKA,2021-03-01,1000.8
NEBRASKA,2021-04-01,1003.1
NEBRASKA,2021-05-01,1003.9
NEBRASKA,2021-06-01,1006.9
NEBRASKA,2021-07-01,1011.1
NEBRASKA,2021-08-01,1011.8
NEBRASKA,2021-09-01,1007.5
NEBRASKA,2021-10-01,1013.0
NEBRASKA,2021-11-01,1015.6
NEBRASKA,2021-12-01,1019.3
NEBRASKA,2022-01-01,1017.6
NEBRASKA,2022-02-01,1021.8
NEBRASKA,2022-03-01,1021.9
NEBRASKA,2022-04-01,1021.8
NEBRASKA,2022-05-01,1021.1
NEBRASKA,2022-06-01,1023.3
NEBRASKA,2022-07-01,1027.2
NEBRASKA,2022-08-01,1029.6
NEBRASKA,2022-09-01,1030.7
NEBRASKA,2022-10-01,1032.3
NEBRASKA,2022-11-01,1035.0
NEBRASKA,2022-12-01,1036.4
NEBRASKA,2023-01-01,1040.4
NEBRASKA,2023-02-01,1042.3
NEBRASKA,2023-03-01,1042.8
NEBRASKA,2023-04-01,1045.8
