State,Date,HospRisk
CONNECTICUT,2023-07-01,0.17684508370667296
CONNECTICUT,2023-08-01,0.3532112792135162
CONNECTICUT,2023-09-01,0.4118858487790527
CONNECTICUT,2023-10-01,0.35283740076448106
CONNECTICUT,2023-11-01,0.29411764705882354
CONNECTICUT,2023-12-01,0.3529204164460914
CONNECTICUT,2024-01-01,0.4694835680751174
CONNECTICUT,2024-02-01,0.5283240387437629
CONNECTICUT,2024-03-01,0.5277354286384426
CONNECTICUT,2024-04-01,0.5273334505185445
CONNECTICUT,2024-05-01,0.29268863782707955
CONNECTICUT,2024-06-01,0.6428988895382817
CONNECTICUT,2024-07-01,0.23410979749502514
CONNECTICUT,2024-08-01,0.6442166910688141
CONNECTICUT,2024-09-01,0.1169864295741694
CONNECTICUT,2024-10-01,0.46756282875511396
CONNECTICUT,2024-11-01,0.46712600724045306
CONNECTICUT,2024-12-01,0.5244449624147778
DELAWARE,2015-01-01,0.9031384059607134
DELAWARE,2015-02-01,0.9025270758122744
DELAWARE,2015-03-01,1.3525698827772767
DELAWARE,2015-04-01,0.0
DELAWARE,2015-05-01,1.343784994400896
DELAWARE,2015-06-01,0.22371364653243847
DELAWARE,2015-07-01,0.8932559178204555
DELAWARE,2015-08-01,0.8934554389099845
DELAWARE,2015-09-01,0.2226179875333927
DELAWARE,2015-10-01,0.2224694104560623
DELAWARE,2015-11-01,0.6640106241699867
DELAWARE,2015-12-01,0.4437541601952518
DELAWARE,2016-01-01,0.22237046920169
DELAWARE,2016-02-01,0.8890864636585909
DELAWARE,2016-03-01,0.8871146595697493
DELAWARE,2016-04-01,0.8873114463176576
DELAWARE,2016-05-01,0.6666666666666666
DELAWARE,2016-06-01,0.6662225183211192
DELAWARE,2016-07-01,0.8837825894829872
DELAWARE,2016-08-01,0.0
DELAWARE,2016-09-01,0.44198895027624313
DELAWARE,2016-10-01,0.884564352056612
DELAWARE,2016-11-01,0.441696113074205
DELAWARE,2016-12-01,0.6619593998234775
DELAWARE,2017-01-01,1.3189712024620797
DELAWARE,2017-02-01,0.6597756762700682
DELAWARE,2017-03-01,0.21968365553602812
DELAWARE,2017-04-01,0.21992522542335605
DELAWARE,2017-05-01,0.22060445621001543
DELAWARE,2017-06-01,0.43936731107205623
DELAWARE,2017-07-01,1.1001100110011002
DELAWARE,2017-08-01,0.21982853374367994
DELAWARE,2017-09-01,0.8766162612316458
DELAWARE,2017-10-01,0.6597756762700682
DELAWARE,2017-11-01,0.43850032887524665
DELAWARE,2017-12-01,0.43763676148796504
DELAWARE,2018-01-01,1.092896174863388
DELAWARE,2018-02-01,0.43572984749455335
DELAWARE,2018-03-01,0.21772262138036141
DELAWARE,2018-04-01,0.4350663476180117
DELAWARE,2018-05-01,0.8665511265164645
DELAWARE,2018-06-01,0.6501950585175553
DELAWARE,2018-07-01,0.21743857360295718
DELAWARE,2018-08-01,1.3051990428540352
DELAWARE,2018-09-01,0.21724961981316535
DELAWARE,2018-10-01,0.43308791684711995
DELAWARE,2018-11-01,0.4335573379579449
DELAWARE,2018-12-01,0.8644910309055545
DELAWARE,2019-01-01,0.8626266982963122
DELAWARE,2019-02-01,0.4311273981461522
DELAWARE,2019-03-01,0.21468441391155002
DELAWARE,2019-04-01,0.8598452278589854
DELAWARE,2019-05-01,1.2908777969018934
DELAWARE,2019-06-01,0.8602150537634409
DELAWARE,2019-07-01,0.6440532417346501
DELAWARE,2019-08-01,0.42872454448017155
DELAWARE,2019-09-01,0.21468441391155002
DELAWARE,2019-10-01,0.21482277121374868
DELAWARE,2019-11-01,0.4284490145672665
DELAWARE,2019-12-01,1.0708931248661384
DELAWARE,2020-01-01,1.4973262032085561
DELAWARE,2020-02-01,0.8563476771569257
DELAWARE,2020-03-01,1.2933821944384565
DELAWARE,2020-04-01,1.5045135406218657
DELAWARE,2020-05-01,0.49333991119881593
DELAWARE,2020-06-01,0.9387467730579675
DELAWARE,2020-07-01,1.3863216266173752
DELAWARE,2020-08-01,0.9119927040583675
DELAWARE,2020-09-01,1.1301989150090417
DELAWARE,2020-10-01,0.6755235307363207
DELAWARE,2020-11-01,0.0
DELAWARE,2020-12-01,0.44964028776978415
DELAWARE,2021-01-01,0.44974139869574997
DELAWARE,2021-02-01,0.4501462975467027
DELAWARE,2021-03-01,0.4479283314669653
DELAWARE,2021-04-01,0.22321428571428573
DELAWARE,2021-05-01,0.0
DELAWARE,2021-06-01,0.222667557336896
DELAWARE,2021-07-01,0.6623978803267829
DELAWARE,2021-08-01,0.882223202470225
DELAWARE,2021-09-01,0.6610841780520053
DELAWARE,2021-10-01,0.6565988181221274
DELAWARE,2021-11-01,0.21772262138036141
DELAWARE,2021-12-01,0.2163565556036348
DELAWARE,2022-01-01,0.6496318752706799
DELAWARE,2022-02-01,0.4299226139294927
DELAWARE,2022-03-01,0.42973785990545765
DELAWARE,2022-04-01,0.8530603540200469
DELAWARE,2022-05-01,1.067463706233988
DELAWARE,2022-06-01,0.4280821917808219
DELAWARE,2022-07-01,0.4250797024442083
DELAWARE,2022-08-01,1.05977108944468
DELAWARE,2022-09-01,0.421674045962471
DELAWARE,2022-10-01,0.0
DELAWARE,2022-11-01,0.4203446826397646
DELAWARE,2022-12-01,0.0
DELAWARE,2023-01-01,0.8338544923910778
DELAWARE,2023-02-01,0.6244796003330558
DELAWARE,2023-03-01,0.6240898689411276
DELAWARE,2023-04-01,0.41554124246831503
DELAWARE,2023-05-01,0.2068680182043856
DELAWARE,2023-06-01,0.6189395502372602
DELAWARE,2023-07-01,0.41296716911005577
DELAWARE,2023-08-01,1.0307153164296021
DELAWARE,2023-09-01,0.6175380815150268
DELAWARE,2023-10-01,0.411946446961895
DELAWARE,2023-11-01,0.41177681696520485
DELAWARE,2023-12-01,0.4110996916752312
DELAWARE,2024-01-01,0.6167763157894737
DELAWARE,2024-02-01,0.6167763157894737
DELAWARE,2024-03-01,0.20445716622367616
DELAWARE,2024-04-01,0.40908161178155045
DELAWARE,2024-05-01,0.0
DELAWARE,2024-06-01,0.6139991813344249
DELAWARE,2024-07-01,1.4314928425357873
DELAWARE,2024-08-01,0.611870283499898
DELAWARE,2024-09-01,0.40708324852432326
DELAWARE,2024-10-01,0.4098360655737705
DELAWARE,2024-11-01,0.2039151712887439
DELAWARE,2024-12-01,0.0
DISTRICT OF COLUMBIA,2015-01-01,0.2639567110993797
